,Unnamed: 0,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year,full_link,Cogniz,Convict,Framed,Other_years,Total_Wins,History,Years_since,Incumbent,Other_elec,Common_link
119,10,48,33018797.0,472,3,0,9883924,candidate.php?candidate_id=8916,K.Pedda Reddi,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8916,0.0,0.0,3.0,,,,,,,
120,11,43,5883944.0,472,0,1,597451,candidate.php?candidate_id=8493,M.Sudhakar Naidu,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8493,0.0,0.0,0.0,,,,,,,
121,0,29,70480623.0,575,1,11,5547296,candidate.php?candidate_id=8191,Avinash Reddy Yeduguri Sandinti,854,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8191,1.0,0.0,0.0,,,,,,,
122,1,61,535800.0,575,0,0,0,candidate.php?candidate_id=8190,Gajjala Rama Subba Reddy,593,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8190,0.0,0.0,0.0,"['2014', '2009']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=scxCs4ritT2AFX32RrUk
123,2,26,7500000.0,575,3,6,4733000,candidate.php?candidate_id=8920,Lakshmi Reddy Putta,27,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8920,0.0,0.0,3.0,,,,,,,
124,3,35,5613000.0,575,0,1,2000000,candidate.php?candidate_id=8924,M. Hanumantha Reddy,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8924,0.0,0.0,0.0,,,,,,,
125,4,48,31312193.0,575,3,0,3808810,candidate.php?candidate_id=8928,Poreddy Prabhakar Reddy,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8928,3.0,0.0,0.0,,,,,,,
126,5,65,280000.0,575,1,0,0,candidate.php?candidate_id=8921,Pullaiah Byri,86,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8921,0.0,0.0,1.0,,,,,,,
127,6,50,54632098.0,575,0,1,10840808,candidate.php?candidate_id=8193,Sajid Hussain,0,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8193,0.0,0.0,0.0,,,,,,,
128,7,52,13929207.0,575,0,6,670425,candidate.php?candidate_id=8930,Shaik Ghouse Peer,378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8930,0.0,0.0,0.0,,,,,,,
129,8,42,863200.0,575,0,3,69000,candidate.php?candidate_id=8922,Shobarani Varadi,265,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8922,0.0,0.0,0.0,,,,,,,
130,9,46,497543411.0,575,0,1,100208035,candidate.php?candidate_id=8192,Srinivasa Reddy Reddeppagari,803,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8192,0.0,0.0,0.0,,,,,,,
131,10,51,1769300.0,575,0,6,0,candidate.php?candidate_id=8498,Veena Ajaya Kumar,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8498,0.0,0.0,0.0,,,,,,,
132,11,40,13621087.0,575,0,6,300000,candidate.php?candidate_id=8926,Veera Anil Kumar Reddy Gandluru,339,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8926,0.0,0.0,0.0,,,,,,,
133,12,36,1830795.0,575,1,9,85435,candidate.php?candidate_id=8925,Venugopal Rachineni,704,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8925,0.0,0.0,1.0,,,,,,,
134,13,46,42730000.0,575,0,0,14000000,candidate.php?candidate_id=8499,Yellipalem Ramesh Reddy,340,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8499,0.0,0.0,0.0,,,,,,,
135,0,53,17495976.0,578,0,5,120000,candidate.php?candidate_id=8194,Thota Venkata Narasimham,803,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8194,0.0,0.0,0.0,,,,,,,
136,1,57,620000.0,578,1,2,21000,candidate.php?candidate_id=8198,Arjunarao Yegupati,249,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8198,1.0,0.0,0.0,,,,,,,
137,2,49,99344.0,578,0,0,0,candidate.php?candidate_id=8197,Chaganti Suryanarayana Murty,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8197,0.0,0.0,0.0,,,,,,,
138,3,43,651495.0,578,0,11,65000,candidate.php?candidate_id=9119,Donam Neelakantam,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9119,0.0,0.0,0.0,,,,,,,
139,4,62,50000.0,578,0,2,0,candidate.php?candidate_id=9127,Donka Leelavathi,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9127,0.0,0.0,0.0,,,,,,,
140,5,55,0.0,578,0,2,0,candidate.php?candidate_id=9126,Guttula Annapurna Seshagiri Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9126,0.0,0.0,0.0,,,,,,,
141,6,47,141000.0,578,0,6,0,candidate.php?candidate_id=8200,Jalluri Venkateswarlu,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8200,0.0,0.0,0.0,,,,,,,
142,7,48,1000.0,578,0,0,0,candidate.php?candidate_id=9118,Kola Venkata Prasad Varma,615,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9118,0.0,0.0,0.0,,,,,,,
143,8,69,202000.0,578,0,11,0,candidate.php?candidate_id=8932,Kunche Ramadas,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8932,0.0,0.0,0.0,,,,,,,
144,9,51,113518442.0,578,0,11,3330358,candidate.php?candidate_id=8934,Mangapati Pallam Raju Mallipudi,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8934,0.0,0.0,0.0,,,,,,,
145,10,52,2700000.0,578,0,2,950000,candidate.php?candidate_id=9128,Merla Bhavani Sankara Prasad,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9128,0.0,0.0,0.0,,,,,,,
146,11,33,0.0,578,0,0,0,candidate.php?candidate_id=9120,Motha Sarada,724,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9120,0.0,0.0,0.0,,,,,,,
147,12,48,5110000.0,578,0,5,800000,candidate.php?candidate_id=9117,Pepakayala Rajendra,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9117,0.0,0.0,0.0,,,,,,,
148,13,45,1350000.0,578,0,11,112550,candidate.php?candidate_id=8199,Prabhakara Rao Madiki,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8199,0.0,0.0,0.0,,,,,,,
149,14,37,154000.0,578,0,1,0,candidate.php?candidate_id=9123,Ratna Kumar Muthabathula,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9123,0.0,0.0,0.0,,,,,,,
150,15,45,1500000.0,578,1,11,0,candidate.php?candidate_id=9121,Rokkam Dayakar,723,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9121,0.0,0.0,1.0,,,,,,,
151,16,44,14271000.0,578,0,6,0,candidate.php?candidate_id=8933,Srinivas Dangeti,0,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8933,0.0,0.0,0.0,,,,,,,
152,17,44,101992671.0,578,0,11,18930000,candidate.php?candidate_id=8196,Sunil Kumar Chalamalasetty,854,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8196,0.0,0.0,0.0,,,,,,,
153,18,55,1599555.0,578,0,8,428000,candidate.php?candidate_id=9124,Tekumudi Venkata Rao,593,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9124,0.0,0.0,0.0,,,,,,,
154,19,38,16322137.0,578,1,5,1282773,candidate.php?candidate_id=9122,Tummalapalli Satya Ramakrishna,378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9122,0.0,0.0,1.0,,,,,,,
155,20,45,3041950.0,578,0,6,314257,candidate.php?candidate_id=8931,Venkata Appala Narasimha Rao Karra,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8931,0.0,0.0,0.0,,,,,,,
156,21,41,45000.0,578,1,5,0,candidate.php?candidate_id=9125,Vijamalla Chitti Babu,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9125,0.0,0.0,1.0,,,,,,,
157,0,42,2426240513.0,628,1,0,312279927,candidate.php?candidate_id=8202,Butta Renuka,854,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8202,1.0,0.0,0.0,,,,,,,
158,1,42,16375000.0,628,0,11,500000,candidate.php?candidate_id=8332,Bendula Thirumala Naidu,803,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8332,0.0,0.0,0.0,"['2014', '2009']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=WjBFTZGQtjC5VJJ7Z2M
159,2,37,5717000.0,628,0,11,0,candidate.php?candidate_id=8938,D.Chand Basha,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8938,0.0,0.0,0.0,,,,,,,
160,3,45,135654625.0,628,0,0,40047000,candidate.php?candidate_id=8940,Dande Yugander,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8940,0.0,0.0,0.0,,,,,,,
161,4,76,735000.0,628,0,11,0,candidate.php?candidate_id=8203,Elia Nagella,847,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8203,0.0,0.0,0.0,,,,,,,
162,5,35,1585000.0,628,0,5,60000,candidate.php?candidate_id=8935,Gajula Jakeer Hussain,378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8935,0.0,0.0,0.0,,,,,,,
163,6,40,5414312.0,628,0,11,0,candidate.php?candidate_id=8333,Kirankumar Vissa,0,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8333,0.0,0.0,0.0,,,,,,,
164,7,37,9557285.0,628,0,5,1300000,candidate.php?candidate_id=8941,Kondiparthi Venkat Prasad,633,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8941,0.0,0.0,0.0,,,,,,,
165,8,47,3087000.0,628,0,11,560000,candidate.php?candidate_id=8939,Kothuru Satyanarayana Gupta,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8939,0.0,0.0,0.0,,,,,,,
166,9,62,48182614.0,628,0,5,3000000,candidate.php?candidate_id=8201,Kotla Jaya Surya Prakash Reddy,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8201,0.0,0.0,0.0,"['2014', '2009', '2004']",2.0,2.0,5.0,True,3.0,http://myneta.info/compare_profile.php?group_id=p92hAZXTHLzoPYEMrQtC
167,10,43,1454000.0,628,0,5,18000,candidate.php?candidate_id=8334,Mallikal,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8334,0.0,0.0,0.0,,,,,,,
168,11,55,370000.0,628,0,11,0,candidate.php?candidate_id=8335,Noor Ahmed Madani,796,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8335,0.0,0.0,0.0,,,,,,,
169,0,64,34850000.0,720,0,1,9800000,candidate.php?candidate_id=8339,Konakalla Narayana Rao,803,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8339,0.0,0.0,0.0,"['2014', '2009']",1.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=kjmcF3cABX2pxhiyjyix
170,1,48,1372180.0,720,1,0,212000,candidate.php?candidate_id=8880,Jampana Srinivasa Goud,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8880,1.0,0.0,0.0,,,,,,,
171,2,42,499399880.0,720,0,6,22800000,candidate.php?candidate_id=8876,Kammili Srinivas,378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8876,0.0,0.0,0.0,,,,,,,
172,3,48,59930668.0,720,6,1,3851887,candidate.php?candidate_id=8205,Kolusu Partha Sarathy,854,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8205,6.0,0.0,0.0,"['2014', '09']",0.0,1.0,2005.0,False,2.0,http://myneta.info/compare_profile.php?group_id=CNA7z9goRzS9xsopBe8
173,4,41,11149954.0,720,0,0,5133921,candidate.php?candidate_id=8873,Mohammad Ishaq,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8873,0.0,0.0,0.0,,,,,,,
174,5,35,368316.0,720,1,0,140000,candidate.php?candidate_id=8875,Parasa Srinivasa Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8875,0.0,0.0,1.0,,,,,,,
175,6,37,870000.0,720,0,11,0,candidate.php?candidate_id=8878,Peggam Prasada Rao,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8878,0.0,0.0,0.0,,,,,,,
176,7,51,11000000.0,720,0,6,300000,candidate.php?candidate_id=8877,Sistla Ramesh,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8877,0.0,0.0,0.0,,,,,,,
177,8,63,1570000.0,720,0,5,223000,candidate.php?candidate_id=8204,Vadapalli Raghunadh,593,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8204,0.0,0.0,0.0,,,,,,,
178,9,51,10672000.0,720,0,1,3210000,candidate.php?candidate_id=8874,Yarlagadda Rama Mohana Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8874,0.0,0.0,0.0,,,,,,,
179,10,55,820000.0,720,0,0,0,candidate.php?candidate_id=8337,Yenduri Subramanyeswara Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8337,0.0,0.0,0.0,,,,,,,
180,0,64,219578079.0,850,2,6,1077820,candidate.php?candidate_id=8211,S.P.Y Reddy,854,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8211,2.0,0.0,0.0,"['2014', '2009', '2004']",2.0,2.0,5.0,True,3.0,http://myneta.info/compare_profile.php?group_id=GPmJMANAtnwa3pye8GJi
181,1,48,5279000.0,850,0,11,630000,candidate.php?candidate_id=8210,B.Y.Ramaiah,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8210,0.0,0.0,0.0,,,,,,,
182,2,42,4639275.0,850,2,4,350000,candidate.php?candidate_id=8957,G. Balaswamy,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8957,0.0,0.0,2.0,,,,,,,
183,3,66,6776465.0,850,0,5,0,candidate.php?candidate_id=8946,I V Pakkir Reddy,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8946,0.0,0.0,0.0,,,,,,,
184,4,33,370000.0,850,0,0,0,candidate.php?candidate_id=8949,Kommusani Pedda Kambagiriswami,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8949,0.0,0.0,0.0,,,,,,,
185,5,50,320000.0,850,0,3,0,candidate.php?candidate_id=8954,M Ramana Reddy,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8954,0.0,0.0,0.0,,,,,,,
186,6,30,3109500.0,850,0,11,2075000,candidate.php?candidate_id=8955,Mallikarjuna Reddy Nossam,378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8955,0.0,0.0,0.0,,,,,,,
187,7,62,31599109.0,850,4,0,0,candidate.php?candidate_id=8206,Nashyam Mohammad Farook,803,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8206,3.0,0.0,1.0,"['2014', '2009']",0.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=Uy7grQK9Fw92yGbcxMHE
188,8,38,1590000.0,850,0,11,150000,candidate.php?candidate_id=8952,Obulesu Thudum,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8952,0.0,0.0,0.0,,,,,,,
189,9,36,182000.0,850,0,6,0,candidate.php?candidate_id=8942,P V N Reddy,78,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8942,0.0,0.0,0.0,,,,,,,
190,10,49,151000.0,850,0,0,0,candidate.php?candidate_id=8953,Pichika Narendra Dev,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8953,0.0,0.0,0.0,,,,,,,
191,11,37,325500.0,850,0,10,930000,candidate.php?candidate_id=8208,Pidisala Vijay Kumar,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8208,0.0,0.0,0.0,,,,,,,
192,12,56,229000.0,850,0,4,140000,candidate.php?candidate_id=8944,Ullagi David Jaya Kumar,0,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8944,0.0,0.0,0.0,,,,,,,
193,13,0,5050000.0,850,1,5,650000,candidate.php?candidate_id=8207,Vangala Sreenivasa Reddy,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8207,0.0,0.0,1.0,,,,,,,
194,0,70,595838093.0,851,2,5,56263516,candidate.php?candidate_id=8213,Rayapati Sambasiva Rao,803,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8213,2.0,0.0,0.0,"['2014', '2009', '2004']",2.0,2.0,5.0,True,3.0,http://myneta.info/compare_profile.php?group_id=7EU4JD6kF6yX2azodSc
195,1,33,644500.0,851,0,0,0,candidate.php?candidate_id=8886,Akki Reddy Bhimanadula,593,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8886,0.0,0.0,0.0,,,,,,,
196,2,50,6543381756.0,851,1,11,604035456,candidate.php?candidate_id=8214,Ayodhya Rami Reddy Alla,854,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8214,1.0,0.0,0.0,,,,,,,
197,3,38,2181102.0,851,0,0,112625,candidate.php?candidate_id=8500,Jangala Singaraiah,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8500,0.0,0.0,0.0,"['2014', '2014']",0.0,0.0,2014.0,False,2.0,http://myneta.info/compare_profile.php?group_id=S6CtTPAq89voSa6X6Fq
198,4,45,20000.0,851,0,5,0,candidate.php?candidate_id=8884,Kanumuri Koteswara Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8884,0.0,0.0,0.0,,,,,,,
199,5,58,69781168.0,851,0,6,9723000,candidate.php?candidate_id=8888,Kondapalli Venkateswarlu,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8888,0.0,0.0,0.0,,,,,,,
200,6,35,2301000.0,851,4,11,0,candidate.php?candidate_id=8887,Mekala Hanumantha Rao Yadav,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8887,2.0,0.0,2.0,,,,,,,
201,7,29,60000.0,851,0,7,0,candidate.php?candidate_id=8883,Ramesh Paruvuri,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8883,0.0,0.0,0.0,,,,,,,
202,8,37,177000.0,851,0,5,0,candidate.php?candidate_id=8212,Ravu Subrahmanyam,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8212,0.0,0.0,0.0,,,,,,,
203,9,42,197000.0,851,0,5,0,candidate.php?candidate_id=8885,Sivaparapu Rosaiah,496,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8885,0.0,0.0,0.0,,,,,,,
204,10,28,3782979.0,851,0,5,600000,candidate.php?candidate_id=8882,Yeluri Srilatha,378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8882,0.0,0.0,0.0,,,,,,,
205,0,69,2883567122.0,852,1,5,168501286,candidate.php?candidate_id=9455,Gokaraju Ganga Raju,132,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9455,1.0,0.0,0.0,,,,,,,
206,1,27,40000.0,852,0,5,0,candidate.php?candidate_id=8964,Badampudi Siva,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8964,0.0,0.0,0.0,,,,,,,
207,2,55,1225000.0,852,0,11,2000000,candidate.php?candidate_id=8961,Chintapalli Kanaka Rao,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8961,0.0,0.0,0.0,,,,,,,
208,3,28,147000.0,852,0,3,0,candidate.php?candidate_id=8219,Gitadas Das W/O Hariharadas Das,588,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8219,0.0,0.0,0.0,,,,,,,
209,4,66,92784471.0,852,0,1,5569281,candidate.php?candidate_id=8216,Kanumuri Bapiraju S/O. Krishnam Raju,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8216,0.0,0.0,0.0,"['2014', '2009']",1.0,1.0,5.0,True,2.0,http://myneta.info/compare_profile.php?group_id=MAVadJFLuVshPwLKzjHH
210,5,38,6800000.0,852,0,10,15000,candidate.php?candidate_id=8218,Medapati Varahala Reddy,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8218,0.0,0.0,0.0,,,,,,,
211,6,31,395000.0,852,1,10,0,candidate.php?candidate_id=8963,Nalli Rajesh,723,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8963,1.0,0.0,0.0,,,,,,,
212,7,33,67265000.0,852,6,11,350000,candidate.php?candidate_id=8960,"Polasapalli Saroja,",378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8960,6.0,0.0,0.0,,,,,,,
213,8,44,230000.0,852,0,0,0,candidate.php?candidate_id=8962,Sekhar Babu Dorababu Addanki,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8962,0.0,0.0,0.0,,,,,,,
214,9,45,6362000.0,852,0,11,250000,candidate.php?candidate_id=8959,Sivaji Gottumukkala,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8959,0.0,0.0,0.0,,,,,,,
215,10,48,59250056.0,852,0,11,8200000,candidate.php?candidate_id=8215,Svpkh Gopala Krishnam Raju S/O. Venkathiraju,593,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8215,0.0,0.0,0.0,,,,,,,
216,11,40,732000.0,852,0,2,0,candidate.php?candidate_id=8965,Vangalapudi Yeshayya,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8965,0.0,0.0,0.0,,,,,,,
217,12,53,1267907245.0,852,0,1,0,candidate.php?candidate_id=8217,Vanka Ravindranath S/O Satyanarayana,854,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8217,0.0,0.0,0.0,,,,,,,
218,13,49,13474087.0,852,0,11,1318000,candidate.php?candidate_id=8966,Voleti Venkata Lakshmana Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8966,0.0,0.0,0.0,,,,,,,
219,0,69,361746068.0,856,2,6,0,candidate.php?candidate_id=8343,Mekapati Rajamohan Reddy,854,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8343,2.0,0.0,0.0,"['2014', '0', '2009', '2004']",2.0,3.0,5.0,True,4.0,http://myneta.info/compare_profile.php?group_id=2n3WJuyegNHVFQF9UY
220,1,64,1282585640.0,856,0,1,131646350,candidate.php?candidate_id=8221,Adala Prabhakara Reddy,803,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8221,0.0,0.0,0.0,,,,,,,
221,2,52,7813000.0,856,1,5,0,candidate.php?candidate_id=9070,Ananda Rao Sompalli,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9070,0.0,0.0,1.0,,,,,,,
222,3,43,0.0,856,0,7,0,candidate.php?candidate_id=9078,Cchemikala Tirupati,95,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9078,0.0,0.0,0.0,,,,,,,
223,4,45,750000.0,856,0,11,0,candidate.php?candidate_id=8220,Chandra Sekhar Yadav Muchakala,661,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8220,0.0,0.0,0.0,,,,,,,
224,5,33,2272624.0,856,0,6,0,candidate.php?candidate_id=8342,Kolati Gopinath,593,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8342,0.0,0.0,0.0,,,,,,,
225,6,39,5482100.0,856,0,1,0,candidate.php?candidate_id=9077,Malli Venkateswarlu,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9077,0.0,0.0,0.0,,,,,,,
226,7,31,500.0,856,0,11,0,candidate.php?candidate_id=9071,Malyadri Ravulakollu,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9071,0.0,0.0,0.0,,,,,,,
227,8,63,1382000.0,856,0,2,0,candidate.php?candidate_id=8341,Meda Malla Reddy,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8341,0.0,0.0,0.0,"['2014', '0']",0.0,1.0,2014.0,False,2.0,http://myneta.info/compare_profile.php?group_id=7rpFYsqYT3yCo5z9gdn
228,9,42,135000.0,856,0,0,0,candidate.php?candidate_id=9075,Panditi Subbaiah,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9075,0.0,0.0,0.0,,,,,,,
229,10,56,11400123.0,856,0,11,1725000,candidate.php?candidate_id=8340,Pattapu Ravi,166,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8340,0.0,0.0,0.0,,,,,,,
230,11,27,26002.0,856,0,6,0,candidate.php?candidate_id=9074,Sukpalli Naveen,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9074,0.0,0.0,0.0,,,,,,,
231,12,43,48073859.0,856,2,11,4539500,candidate.php?candidate_id=9072,Syed Haneef,378,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=9072,2.0,0.0,0.0,,,,,,,
232,13,51,2513866365.0,856,0,5,459322369,candidate.php?candidate_id=8967,Vakati Narayana Reddy,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8967,0.0,0.0,0.0,,,,,,,
233,0,53,735451548.0,897,0,11,240557614,candidate.php?candidate_id=8505,Yarram Venkata Subbareddy,854,1,1,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8505,0.0,0.0,0.0,,,,,,,
234,1,44,1595767.0,897,0,0,0,candidate.php?candidate_id=8976,Battu Balajee Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8976,0.0,0.0,0.0,,,,,,,
235,2,46,124000.0,897,0,2,52177,candidate.php?candidate_id=8506,Bellamkonda Venkata Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8506,0.0,0.0,0.0,,,,,,,
236,3,30,550000.0,897,0,0,0,candidate.php?candidate_id=8971,Chapala Venkata Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8971,0.0,0.0,0.0,,,,,,,
237,4,58,20896812.0,897,0,3,0,candidate.php?candidate_id=8222,Dama Mohan Rao,312,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8222,0.0,0.0,0.0,,,,,,,
238,5,52,464329120.0,897,0,6,5708354,candidate.php?candidate_id=8223,Darisi Veera Venkata Pavan Kumar @ Darisi Pavana Kumar,311,1,0,2014,http://myneta.info/ls2014/candidate.php?candidate_id=8223,0.0,0.0,0.0,,,,,,,
