,detail,url
228,1 charges related to Dishonestly receiving stolen property (IPC Section-411,http://myneta.info/ls2009/candidate.php?candidate_id=1838
229,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=1838
230,"1 charges related to Mischief by destroying or moving, etc., a land- mark fixed by public authority Mischief by fire or explosive substance with intent to cause damage to amount of one hundred or (in case of agricultural produce",http://myneta.info/ls2009/candidate.php?candidate_id=1838
231,ten rupees (IPC Section-435,http://myneta.info/ls2009/candidate.php?candidate_id=1838
232,"1 charges related to Mischief by fire or explosive substance with intent to destroy house, etc. (IPC Section-436",http://myneta.info/ls2009/candidate.php?candidate_id=1838
233,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2009/candidate.php?candidate_id=1838
234,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=1838
235,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=1838
236,1 charges related to  assault or criminal force otherwise than on grave provocation (IPC Section-352),http://myneta.info/ls2009/candidate.php?candidate_id=1838
237,Brief Details of IPCs 1 charges related to Murder (IPC Section-302),http://myneta.info/ls2009/candidate.php?candidate_id=3153
238,Brief Details of IPCs 1 charges related to Using as genuine a forged document or electronic record (IPC Section-471,http://myneta.info/ls2009/candidate.php?candidate_id=1831
239,1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420),http://myneta.info/ls2009/candidate.php?candidate_id=1831
240,Brief Details of IPCs 1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420,http://myneta.info/loksabha2004/candidate.php?candidate_id=2544
241,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/loksabha2004/candidate.php?candidate_id=2544
242,Brief Details of IPCs,http://myneta.info/ls2009/candidate.php?candidate_id=742
243,Brief Details of IPCs 2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=8277
244,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=8277
245,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2009/candidate.php?candidate_id=8277
246,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2009/candidate.php?candidate_id=8277
247,1 charges related to  wrongful restraint (IPC Section-341),http://myneta.info/ls2009/candidate.php?candidate_id=8277
248,Brief Details of IPCs 1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2009/candidate.php?candidate_id=7602
249,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=7602
250,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=7602
251,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2009/candidate.php?candidate_id=7602
252,1 charges related to Obstructing public servant in discharge of public functions (IPC Section-186,http://myneta.info/ls2009/candidate.php?candidate_id=7602
253,1 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2009/candidate.php?candidate_id=7602
254,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353),http://myneta.info/ls2009/candidate.php?candidate_id=7602
255,Brief Details of IPCs 1 charges related to  voluntarily causing grievous hurt (IPC Section-325,http://myneta.info/ls2009/candidate.php?candidate_id=8176
256,1 charges related to  extortion (IPC Section-384,http://myneta.info/ls2009/candidate.php?candidate_id=8176
257,"1 charges related to Theft in dwelling house, etc. (IPC Section-380",http://myneta.info/ls2009/candidate.php?candidate_id=8176
258,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=8176
259,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=8176
260,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=8176
261,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=8176
262,1 charges related to  criminal intimidation (IPC Section-506),http://myneta.info/ls2009/candidate.php?candidate_id=8176
263,Brief Details of IPCs 1 charges related to  house-trespass (IPC Section-448,http://myneta.info/ls2014/candidate.php?candidate_id=9138
264,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2014/candidate.php?candidate_id=9138
265,Brief Details of IPCs 1 charges related to Murder (IPC Section-302,http://myneta.info/ls2014/candidate.php?candidate_id=5270
266,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2014/candidate.php?candidate_id=5270
267,Brief Details of IPCs 1 charges related to  theft (IPC Section-379,http://myneta.info/ls2014/candidate.php?candidate_id=5276
268,1 charges related to Dishonestly receiving stolen property (IPC Section-411,http://myneta.info/ls2014/candidate.php?candidate_id=5276
269,1 charges related to  wrongful Confinement (IPC Section-342,http://myneta.info/ls2014/candidate.php?candidate_id=5276
270,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=5276
271,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2014/candidate.php?candidate_id=5276
272,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34),http://myneta.info/ls2014/candidate.php?candidate_id=5276
273,Brief Details of IPCs,http://myneta.info/ls2009/candidate.php?candidate_id=3550
274,Brief Details of IPCs,http://myneta.info/ls2009/candidate.php?candidate_id=4611
275,Brief Details of IPCs 1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188),http://myneta.info/ls2014/candidate.php?candidate_id=451
276,Brief Details of IPCs,http://myneta.info/ls2009/candidate.php?candidate_id=3554
277,Brief Details of IPCs 1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2014/candidate.php?candidate_id=2888
278,1 charges related to Joining unlawful assembly armed with deadly weapon (IPC Section-144),http://myneta.info/ls2014/candidate.php?candidate_id=2888
279,Brief Details of IPCs 2 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2014/candidate.php?candidate_id=2887
280,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=2887
281,1 charges related to Punished for mischief (IPC Section-426,http://myneta.info/ls2014/candidate.php?candidate_id=2887
282,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427),http://myneta.info/ls2014/candidate.php?candidate_id=2887
283,Brief Details of IPCs 1 charges related to  attempting to commit offences punishable with imprisonment for life or other imprisonment (IPC Section-511,http://myneta.info/ls2014/candidate.php?candidate_id=9207
284,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2014/candidate.php?candidate_id=9207
285,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=9207
286,1 charges related to Resistance or obstruction by a person to his lawful apprehension (IPC Section-224,http://myneta.info/ls2014/candidate.php?candidate_id=9207
287,1 charges related to  rioting (IPC Section-147),http://myneta.info/ls2014/candidate.php?candidate_id=9207
288,Brief Details of IPCs 2 charges related to Obscene acts and songs (IPC Section-294,http://myneta.info/ls2009/candidate.php?candidate_id=5070
289,1 charges related to  robbery (IPC Section-392,http://myneta.info/ls2009/candidate.php?candidate_id=5070
290,1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420,http://myneta.info/ls2009/candidate.php?candidate_id=5070
291,2 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2009/candidate.php?candidate_id=5070
292,2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=5070
293,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=5070
294,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2009/candidate.php?candidate_id=5070
295,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=5070
296,1 charges related to  criminal breach of trust (IPC Section-406),http://myneta.info/ls2009/candidate.php?candidate_id=5070
297,Brief Details of IPCs 3 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2014/candidate.php?candidate_id=8000
298,3 charges related to Being member of an unlawful assembly (IPC Section-143),http://myneta.info/ls2014/candidate.php?candidate_id=8000
299,Brief Details of IPCs 1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420),http://myneta.info/ls2014/candidate.php?candidate_id=3723
300,Brief Details of IPCs 1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420),http://myneta.info/ls2014/candidate.php?candidate_id=3722
301,Brief Details of IPCs 1 charges related to  undue influence or personation at an election (IPC Section-171F),http://myneta.info/ls2014/candidate.php?candidate_id=8557
302,Brief Details of IPCs 1 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2014/candidate.php?candidate_id=8554
303,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=8554
304,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504),http://myneta.info/ls2014/candidate.php?candidate_id=8554
305,Brief Details of IPCs 2 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2014/candidate.php?candidate_id=8550
306,1 charges related to Voluntarily causing hurt by dangerous weapons or means (IPC Section-324,http://myneta.info/ls2014/candidate.php?candidate_id=8550
